119.39.10.183 - - [12/Oct/2013:00:02:24 +0800] "GET http://ec.upfdc.com/admin/index.php?is_ajax=1&act=check_order&1381507347798798 HTTP/1.1" 200 80 "http://ec.upfdc.com/admin/template.php?act=library" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.11 TaoBrowser/3.2 Safari/536.11"[KLt29]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/js/Scrolls.js HTTP/1.1" 200 1353 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/js/hide.js HTTP/1.1" 200 756 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/logo.png HTTP/1.1" 200 17668 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/xia.jpg HTTP/1.1" 200 702 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/div_line.jpg HTTP/1.1" 200 1218 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/js/jquery.min.js HTTP/1.1" 200 92629 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530svrokw.jpg HTTP/1.1" 200 12557 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530pubxub.jpg HTTP/1.1" 200 129437 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530fjacer.jpg HTTP/1.1" 200 32058 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530htnvjg.jpg HTTP/1.1" 200 21233 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/reg_btn.png HTTP/1.1" 200 3046 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/title_bg.png HTTP/1.1" 200 3524 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/arrow_prew.png HTTP/1.1" 200 1056 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/arrow_next.png HTTP/1.1" 200 1055 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/more.png HTTP/1.1" 200 1082 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/index_29.jpg HTTP/1.1" 200 12879 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/index_24.png HTTP/1.1" 200 59447 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/service.png HTTP/1.1" 200 12919 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/images/201306/thumb_img/3_thumb_G_1370373240436.jpg HTTP/1.1" 200 2171 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/images/201306/thumb_img/3_thumb_P_1370373003178.jpg HTTP/1.1" 200 2598 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/tip_sale.png HTTP/1.1" 200 5136 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/tip_price_bg.png HTTP/1.1" 200 367 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/tip_group.png HTTP/1.1" 200 12146 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/1_thumb_G_1369874976744.jpg HTTP/1.1" 200 2202 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/1_thumb_P_1368469899004.jpg HTTP/1.1" 200 2767 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/2_thumb_G_1369092656893.jpg HTTP/1.1" 200 2859 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/2_thumb_P_1369093577406.jpg HTTP/1.1" 200 2667 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_home.jpg HTTP/1.1" 200 1428 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_arrow.jpg HTTP/1.1" 200 1308 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_user.jpg HTTP/1.1" 200 1397 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_money.jpg HTTP/1.1" 200 1427 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_buy.jpg HTTP/1.1" 200 1424 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_comfire.jpg HTTP/1.1" 200 1401 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/dians.png HTTP/1.1" 200 152 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/xml_rss2.gif HTTP/1.1" 200 605 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/dianhua.png HTTP/1.1" 200 2794 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/1.png HTTP/1.1" 200 146 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/2.png HTTP/1.1" 200 525 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) LBBROWSER"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:53 +0800] "GET http://ec.upfdc.com/favicon.ico HTTP/1.1" 200 4286 "-" "Mozilla/4.0 (compatible; MSIE 7.0; LBBROWSER)"[SL]
222.244.252.14 - - [12/Oct/2013:07:47:54 +0800] "GET http://ec.upfdc.com/animated_favicon.gif HTTP/1.1" 200 207 "-" "Mozilla/4.0 (compatible; MSIE 7.0; LBBROWSER)"[SL]
119.39.8.124 - - [12/Oct/2013:09:58:58 +0800] "GET http://ec.upfdc.com/admin/index.php?is_ajax=1&act=check_order&1381543141500500 HTTP/1.1" 200 76 "http://ec.upfdc.com/admin/template.php?act=library" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.11 TaoBrowser/3.2 Safari/536.11"[KLt83]
119.39.8.124 - - [12/Oct/2013:10:01:58 +0800] "GET http://ec.upfdc.com/admin/index.php?is_ajax=1&act=check_order&1381543321514514 HTTP/1.1" 200 80 "http://ec.upfdc.com/admin/template.php?act=library" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.11 TaoBrowser/3.2 Safari/536.11"[KLt29]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/ HTTP/1.1" 200 19446 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[KLt210]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/style.css HTTP/1.1" 200 7750 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/js/index.js HTTP/1.1" 200 2463 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/images/logo.png HTTP/1.1" 200 17668 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/js/Scrolls.js HTTP/1.1" 200 1353 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/js/Carousel.js HTTP/1.1" 200 295 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/js/obscure.js HTTP/1.1" 200 229 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/js/hide.js HTTP/1.1" 200 756 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/js/common.js HTTP/1.1" 200 29056 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/images/div_line.jpg HTTP/1.1" 200 1218 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/images/xia.jpg HTTP/1.1" 200 702 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530svrokw.jpg HTTP/1.1" 200 12557 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/themes/yunto/images/reg_btn.png HTTP/1.1" 200 3046 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530fjacer.jpg HTTP/1.1" 200 32058 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:51 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530htnvjg.jpg HTTP/1.1" 200 21233 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/js/jquery.min.js HTTP/1.1" 200 92629 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/title_bg.png HTTP/1.1" 200 3524 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/arrow_prew.png HTTP/1.1" 200 1056 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/more.png HTTP/1.1" 200 1082 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/arrow_next.png HTTP/1.1" 200 1055 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/service.png HTTP/1.1" 200 12919 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/index_29.jpg HTTP/1.1" 200 12879 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/images/201306/thumb_img/3_thumb_G_1370373240436.jpg HTTP/1.1" 200 2171 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/themes/yunto/images/index_24.png HTTP/1.1" 200 59447 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:52 +0800] "GET http://ec.upfdc.com/images/201306/thumb_img/3_thumb_P_1370373003178.jpg HTTP/1.1" 200 2598 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/tip_sale.png HTTP/1.1" 200 5136 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/tip_price_bg.png HTTP/1.1" 200 367 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/tip_group.png HTTP/1.1" 200 12146 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/1_thumb_G_1369874976744.jpg HTTP/1.1" 200 2202 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/1_thumb_P_1368469899004.jpg HTTP/1.1" 200 2767 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/2_thumb_G_1369092656893.jpg HTTP/1.1" 200 2859 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/images/201305/thumb_img/2_thumb_P_1369093577406.jpg HTTP/1.1" 200 2667 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/data/afficheimg/20130530pubxub.jpg HTTP/1.1" 200 129437 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_home.jpg HTTP/1.1" 200 1428 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_arrow.jpg HTTP/1.1" 200 1308 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_user.jpg HTTP/1.1" 200 1397 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_comfire.jpg HTTP/1.1" 200 1401 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_money.jpg HTTP/1.1" 200 1427 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/icon_buy.jpg HTTP/1.1" 200 1424 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/dians.png HTTP/1.1" 200 152 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/dianhua.png HTTP/1.1" 200 2794 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/xml_rss2.gif HTTP/1.1" 200 605 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/1.png HTTP/1.1" 200 146 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.9.33 - - [12/Oct/2013:10:03:53 +0800] "GET http://ec.upfdc.com/themes/yunto/images/2.png HTTP/1.1" 200 525 "http://ec.upfdc.com/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SE 2.X MetaSr 1.0)"[SL]
119.39.8.124 - - [12/Oct/2013:10:04:58 +0800] "GET http://ec.upfdc.com/admin/index.php?is_ajax=1&act=check_order&1381543501514514 HTTP/1.1" 200 80 "http://ec.upfdc.com/admin/template.php?act=library" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.11 TaoBrowser/3.2 Safari/536.11"[KLt28]
